x,y,z
48,31,34
48,31,35
48,42,27
48,42,28
48,43,23
48,43,24
48,43,25
48,43,26
48,43,27
48,43,28
48,43,29
48,43,30
48,43,31
48,44,22
48,44,23
48,44,24
48,44,25
48,44,26
48,44,27
48,44,28
48,44,29
48,44,30
48,44,31
48,44,32
48,45,21
48,45,22
48,45,23
48,45,24
48,45,25
48,45,26
48,45,27
48,45,28
48,45,29
48,45,30
48,45,31
48,45,32
48,46,21
48,46,22
48,46,23
48,46,24
48,46,25
48,46,26
48,46,27
48,46,28
48,47,21
48,47,22
48,47,23
49,25,39
49,26,38
49,26,39
49,26,40
49,27,33
49,27,34
49,27,35
49,27,36
49,27,37
49,27,38
49,27,39
49,27,40
49,28,32
49,28,33
49,28,34
49,28,35
49,28,36
49,28,37
49,28,38
49,28,39
49,28,40
49,29,32
49,29,33
49,29,34
49,29,35
49,29,36
49,29,37
49,29,38
49,29,39
49,29,40
49,30,32
49,30,33
49,30,34
49,30,35
49,30,36
49,30,37
49,30,38
49,30,39
49,30,40
49,31,32
49,31,33
49,31,34
49,31,35
49,31,36
49,32,33
49,43,23
49,43,24
49,43,25
49,43,26
49,43,27
49,43,28
49,43,29
49,44,22
49,44,23
49,44,24
49,44,25
49,44,26
49,44,27
49,44,28
49,44,29
49,44,30
49,44,31
49,45,21
49,45,22
49,45,23
49,45,24
49,45,25
49,45,26
49,45,27
49,45,28
49,45,29
49,45,30
49,45,31
49,45,32
49,46,22
49,46,23
49,46,24
49,46,25
49,46,26
49,46,27
49,46,28
50,26,34
50,26,35
50,26,36
50,26,37
50,26,38
50,27,32
50,27,33
50,27,34
50,27,35
50,27,36
50,27,37
50,27,38
50,27,39
50,28,32
50,28,33
50,28,34
50,28,35
50,28,36
50,28,37
50,28,38
50,28,39
50,28,40
50,29,31
50,29,32
50,29,33
50,29,34
50,29,35
50,29,36
50,29,37
50,29,38
50,29,39
50,29,40
50,30,31
50,30,32
50,30,33
50,30,34
50,30,35
50,30,36
50,30,37
50,30,38
50,30,39
50,30,40
50,31,32
50,31,33
50,31,34
50,31,35
50,31,36
50,31,39
50,31,40
50,32,33
50,32,34
50,43,23
50,43,24
50,43,25
50,43,26
50,43,27
50,44,22
50,44,23
50,44,24
50,44,25
50,44,26
50,44,27
50,44,28
50,44,29
50,44,30
50,45,24
50,45,25
50,45,26
50,45,27
50,45,28
50,45,29
50,45,30
50,45,31
50,45,32
50,45,33
50,46,25
50,46,26
50,46,27
50,46,28
50,46,29
50,46,30
50,46,31
50,46,32
50,46,33
51,26,33
51,26,34
51,26,35
51,27,32
51,27,33
51,27,34
51,27,35
51,27,36
51,28,31
51,28,32
51,28,33
51,28,34
51,28,35
51,28,36
51,29,30
51,29,31
51,29,32
51,29,33
51,29,34
51,29,35
51,29,36
51,29,37
51,30,30
51,30,31
51,30,32
51,30,33
51,30,34
51,30,35
51,30,36
51,30,37
51,31,31
51,31,32
51,31,33
51,31,34
51,31,35
51,31,36
51,31,37
51,31,38
51,32,33
51,32,34
52,26,32
52,27,31
52,27,32
52,27,33
52,28,30
52,28,31
52,28,32
52,28,33
52,28,34
52,29,29
52,29,30
52,29,31
52,29,32
52,29,33
52,29,34
52,30,29
52,30,30
52,30,31
52,30,32
52,30,33
52,30,34
52,30,35
52,31,30
52,31,31
52,31,32
52,31,33
52,31,34
52,31,35
52,32,32
52,32,33
52,32,34
52,32,35
52,33,33
52,33,34
52,34,32
52,34,33
52,34,34
